987102691eb1d11d7f816e67c9184f189a43d289536fda30ebe4b877374393da75c29, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
6999923190a124bea481c76b2b1a698f6f2cee858a106261afa1f2b5d9d2600e35da0, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
6999923190a124bea481c76b2b1a698f6f2cee858a106261afa1f2b5d9d2600e35da0, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,Checked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,6,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,7,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
33470afc8771c72414ce8c79513b19d409612fc62f49d2fb6be85838e4f1d94dcf51f, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,hello,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,f,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
8763493eb3b874d8f0bea6efb5c3e8af9bdbc03957b08c3490ca41bd08c073e691789, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,sa,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,sa,0,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,Checked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
38608ab9b0e66829b442696832aff2b6c81fcc3700524c6a8f083f3fbaf478e963d44, 1,1/13/2026 9:59 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
42615d974b92c98dd83c2f85ee03161cdcc4ac7ff64a7923bdd72fc8fc74ac8557bed, 1,1/13/2026 10:00 AM,1/13/2026 10:03 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
42615d974b92c98dd83c2f85ee03161cdcc4ac7ff64a7923bdd72fc8fc74ac8557bed, 1,1/13/2026 10:00 AM,1/13/2026 10:03 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
